,vehicle_id,linha_gps,linha_gtfs,distance,trip_id,departure_time,arrival_time,trajectory_type,elapsed_time,average_speed,hour
762,12703,41,41,19498.7,41_0_U,2021-07-22 10:00:00,2021-07-22 10:35:00,1,35,33.4,2021-07-22 10:00:00
763,12703,41,41,19498.7,41_0_U,2021-07-22 12:00:00,2021-07-22 12:35:00,1,35,33.4,2021-07-22 12:00:00
764,12703,41,41,19498.7,41_0_U,2021-07-22 13:55:00,2021-07-22 14:35:00,1,40,29.2,2021-07-22 13:00:00
765,12703,41,41,19498.7,41_0_U,2021-07-22 15:40:00,2021-07-22 16:25:00,1,45,26.0,2021-07-22 15:00:00
767,12703,41,41,19498.7,41_0_U,2021-07-27 15:35:00,2021-07-27 16:20:00,1,45,26.0,2021-07-27 15:00:00
769,12703,41,41,19776.8,41_1_U,2021-07-16 03:30:00,2021-07-16 04:15:00,1,45,26.4,2021-07-16 03:00:00
770,12703,41,41,19776.8,41_1_U,2021-07-16 05:15:00,2021-07-16 05:55:00,1,40,29.7,2021-07-16 05:00:00
771,12703,41,41,19776.8,41_1_U,2021-07-16 06:55:00,2021-07-16 07:35:00,1,40,29.7,2021-07-16 06:00:00
772,12703,41,41,19776.8,41_1_U,2021-07-16 09:00:00,2021-07-16 09:35:00,1,35,33.9,2021-07-16 09:00:00
773,12703,41,41,19776.8,41_1_U,2021-07-16 10:55:00,2021-07-16 11:45:00,1,50,23.7,2021-07-16 10:00:00
774,12703,41,41,19776.8,41_1_U,2021-07-16 12:55:00,2021-07-16 13:35:00,1,40,29.7,2021-07-16 12:00:00
775,12703,41,41,19776.8,41_1_U,2021-07-16 14:45:00,2021-07-16 15:30:00,1,45,26.4,2021-07-16 14:00:00
776,12703,41,41,19776.8,41_1_U,2021-07-16 16:35:00,2021-07-16 17:10:00,1,35,33.9,2021-07-16 16:00:00
777,12703,41,41,19776.8,41_1_U,2021-07-22 03:25:00,2021-07-22 04:10:00,1,45,26.4,2021-07-22 03:00:00
778,12703,41,41,19776.8,41_1_U,2021-07-22 05:15:00,2021-07-22 05:55:00,1,40,29.7,2021-07-22 05:00:00
779,12703,41,41,19776.8,41_1_U,2021-07-22 06:55:00,2021-07-22 07:35:00,1,40,29.7,2021-07-22 06:00:00
780,12703,41,41,19776.8,41_1_U,2021-07-22 10:55:00,2021-07-22 11:35:00,1,40,29.7,2021-07-22 10:00:00
781,12703,41,41,19776.8,41_1_U,2021-07-22 13:00:00,2021-07-22 13:40:00,1,40,29.7,2021-07-22 13:00:00
782,12703,41,41,19776.8,41_1_U,2021-07-22 14:45:00,2021-07-22 15:30:00,1,45,26.4,2021-07-22 14:00:00
783,12703,41,41,19776.8,41_1_U,2021-07-22 16:35:00,2021-07-22 17:10:00,1,35,33.9,2021-07-22 16:00:00
784,12703,41,41,19776.8,41_1_U,2021-07-27 14:40:00,2021-07-27 15:20:00,1,40,29.7,2021-07-27 14:00:00
786,12703,42A,42A,21270.2,42A_0_U,2021-07-13 13:15:00,2021-07-13 14:05:00,1,50,25.5,2021-07-13 13:00:00
787,12703,42A,42A,21270.2,42A_0_U,2021-07-13 15:20:00,2021-07-13 16:10:00,1,50,25.5,2021-07-13 15:00:00
788,12703,42A,42A,21270.2,42A_0_U,2021-07-13 17:20:00,2021-07-13 18:05:00,1,45,28.4,2021-07-13 17:00:00
793,12703,42A,42A,21100.8,42A_1_U,2021-07-13 06:00:00,2021-07-13 06:55:00,1,55,23.0,2021-07-13 06:00:00
794,12703,42A,42A,21100.8,42A_1_U,2021-07-13 10:00:00,2021-07-13 10:55:00,1,55,23.0,2021-07-13 10:00:00
795,12703,42A,42A,21100.8,42A_1_U,2021-07-13 12:00:00,2021-07-13 12:55:00,1,55,23.0,2021-07-13 12:00:00
796,12703,42A,42A,21100.8,42A_1_U,2021-07-13 14:00:00,2021-07-13 15:00:00,1,60,21.1,2021-07-13 14:00:00
797,12703,42A,42A,21100.8,42A_1_U,2021-07-13 16:10:00,2021-07-13 17:00:00,1,50,25.3,2021-07-13 16:00:00
815,12703,46,46,28662.6,46_0_U,2021-07-20 02:30:00,2021-07-20 03:25:00,1,55,31.3,2021-07-20 02:00:00
816,12703,46,46,28662.6,46_0_U,2021-07-20 05:45:00,2021-07-20 06:45:00,1,60,28.7,2021-07-20 05:00:00
817,12703,46,46,28662.6,46_0_U,2021-07-20 08:10:00,2021-07-20 09:15:00,1,65,26.5,2021-07-20 08:00:00
820,12703,46,46,28662.6,46_0_U,2021-07-24 02:35:00,2021-07-24 04:10:00,1,95,18.1,2021-07-24 02:00:00
821,12703,46,46,28662.6,46_0_U,2021-07-24 05:45:00,2021-07-24 06:50:00,1,65,26.5,2021-07-24 05:00:00
822,12703,46,46,28662.6,46_0_U,2021-07-24 08:15:00,2021-07-24 09:10:00,1,55,31.3,2021-07-24 08:00:00
823,12703,46,46,28662.6,46_0_U,2021-07-24 10:45:00,2021-07-24 11:45:00,1,60,28.7,2021-07-24 10:00:00
824,12703,46,46,28662.6,46_0_U,2021-07-24 13:10:00,2021-07-24 14:10:00,1,60,28.7,2021-07-24 13:00:00
825,12703,46,46,28662.6,46_0_U,2021-07-24 15:35:00,2021-07-24 16:50:00,1,75,22.9,2021-07-24 15:00:00
831,12703,46,46,28662.6,46_0_U,2021-07-29 05:20:00,2021-07-29 06:20:00,1,60,28.7,2021-07-29 05:00:00
832,12703,46,46,28662.6,46_0_U,2021-07-29 20:45:00,2021-07-29 21:35:00,1,50,34.4,2021-07-29 20:00:00
834,12703,46,46,28662.6,46_0_U,2021-07-31 02:45:00,2021-07-31 03:40:00,1,55,31.3,2021-07-31 02:00:00
835,12703,46,46,28662.6,46_0_U,2021-07-31 04:55:00,2021-07-31 05:55:00,1,60,28.7,2021-07-31 04:00:00
836,12703,46,46,28662.6,46_0_U,2021-07-31 07:40:00,2021-07-31 08:55:00,1,75,22.9,2021-07-31 07:00:00
837,12703,46,46,28662.6,46_0_U,2021-07-31 10:15:00,2021-07-31 11:20:00,1,65,26.5,2021-07-31 10:00:00
838,12703,46,46,28662.6,46_0_U,2021-07-31 13:00:00,2021-07-31 14:00:00,1,60,28.7,2021-07-31 13:00:00
839,12703,46,46,28662.6,46_0_U,2021-07-31 15:55:00,2021-07-31 16:55:00,1,60,28.7,2021-07-31 15:00:00
840,12703,46,46,28662.6,46_0_U,2021-07-31 18:40:00,2021-07-31 19:30:00,1,50,34.4,2021-07-31 18:00:00
843,12703,46,46,28662.6,46_0_U,2021-08-02 02:15:00,2021-08-02 03:05:00,1,50,34.4,2021-08-02 02:00:00
844,12703,46,46,28662.6,46_0_U,2021-08-02 04:30:00,2021-08-02 05:45:00,1,75,22.9,2021-08-02 04:00:00
845,12703,46,46,28662.6,46_0_U,2021-08-02 12:25:00,2021-08-02 13:45:00,1,80,21.5,2021-08-02 12:00:00
848,12703,46,46,28662.6,46_0_U,2021-08-04 04:20:00,2021-08-04 05:30:00,1,70,24.6,2021-08-04 04:00:00
849,12703,46,46,28662.6,46_0_U,2021-08-04 07:30:00,2021-08-04 08:20:00,1,50,34.4,2021-08-04 07:00:00
850,12703,46,46,28662.6,46_0_U,2021-08-04 09:40:00,2021-08-04 11:35:00,1,115,15.0,2021-08-04 09:00:00
851,12703,46,46,28662.6,46_0_U,2021-08-04 13:15:00,2021-08-04 14:15:00,1,60,28.7,2021-08-04 13:00:00
852,12703,46,46,28662.6,46_0_U,2021-08-04 15:40:00,2021-08-04 16:45:00,1,65,26.5,2021-08-04 15:00:00
853,12703,46,46,28662.6,46_0_U,2021-08-05 03:45:00,2021-08-05 04:45:00,1,60,28.7,2021-08-05 03:00:00
854,12703,46,46,28662.6,46_0_U,2021-08-05 08:35:00,2021-08-05 11:20:00,1,165,10.4,2021-08-05 08:00:00
855,12703,46,46,28662.6,46_0_U,2021-08-05 15:00:00,2021-08-05 16:35:00,1,95,18.1,2021-08-05 15:00:00
856,12703,46,46,28662.6,46_0_U,2021-08-05 18:20:00,2021-08-05 19:20:00,1,60,28.7,2021-08-05 18:00:00
857,12703,46,46,28662.6,46_0_U,2021-08-06 05:05:00,2021-08-06 06:15:00,1,70,24.6,2021-08-06 05:00:00
858,12703,46,46,28662.6,46_0_U,2021-08-06 07:55:00,2021-08-06 08:55:00,1,60,28.7,2021-08-06 07:00:00
859,12703,46,46,28662.6,46_0_U,2021-08-06 10:30:00,2021-08-06 11:45:00,1,75,22.9,2021-08-06 10:00:00
860,12703,46,46,28662.6,46_0_U,2021-08-06 13:20:00,2021-08-06 14:30:00,1,70,24.6,2021-08-06 13:00:00
861,12703,46,46,28662.6,46_0_U,2021-08-06 18:40:00,2021-08-06 19:35:00,1,55,31.3,2021-08-06 18:00:00
862,12703,46,46,28662.6,46_0_U,2021-08-09 02:55:00,2021-08-09 04:25:00,1,90,19.1,2021-08-09 02:00:00
863,12703,46,46,28662.6,46_0_U,2021-08-09 06:00:00,2021-08-09 06:55:00,1,55,31.3,2021-08-09 06:00:00
864,12703,46,46,28662.6,46_0_U,2021-08-09 15:45:00,2021-08-09 16:55:00,1,70,24.6,2021-08-09 15:00:00
865,12703,46,46,28662.6,46_0_U,2021-08-09 19:05:00,2021-08-09 20:00:00,1,55,31.3,2021-08-09 19:00:00
877,12703,46,46,28209.2,46_1_U,2021-07-20 04:00:00,2021-07-20 05:00:00,1,60,28.2,2021-07-20 04:00:00
878,12703,46,46,28209.2,46_1_U,2021-07-20 07:00:00,2021-07-20 08:05:00,1,65,26.0,2021-07-20 07:00:00
879,12703,46,46,28209.2,46_1_U,2021-07-20 12:40:00,2021-07-20 13:45:00,1,65,26.0,2021-07-20 12:00:00
882,12703,46,46,28209.2,46_1_U,2021-07-24 04:10:00,2021-07-24 05:05:00,1,55,30.8,2021-07-24 04:00:00
883,12703,46,46,28209.2,46_1_U,2021-07-24 07:00:00,2021-07-24 07:50:00,1,50,33.9,2021-07-24 07:00:00
884,12703,46,46,28209.2,46_1_U,2021-07-24 09:35:00,2021-07-24 10:45:00,1,70,24.2,2021-07-24 09:00:00
885,12703,46,46,28209.2,46_1_U,2021-07-24 12:05:00,2021-07-24 13:00:00,1,55,30.8,2021-07-24 12:00:00
886,12703,46,46,28209.2,46_1_U,2021-07-24 14:20:00,2021-07-24 15:25:00,1,65,26.0,2021-07-24 14:00:00
887,12703,46,46,28209.2,46_1_U,2021-07-24 17:25:00,2021-07-24 18:20:00,1,55,30.8,2021-07-24 17:00:00
893,12703,46,46,28209.2,46_1_U,2021-07-29 03:15:00,2021-07-29 04:20:00,1,65,26.0,2021-07-29 03:00:00
894,12703,46,46,28209.2,46_1_U,2021-07-29 13:15:00,2021-07-29 14:10:00,1,55,30.8,2021-07-29 13:00:00
897,12703,46,46,28209.2,46_1_U,2021-07-31 01:45:00,2021-07-31 02:25:00,1,40,42.3,2021-07-31 01:00:00
898,12703,46,46,28209.2,46_1_U,2021-07-31 03:55:00,2021-07-31 04:55:00,1,60,28.2,2021-07-31 03:00:00
899,12703,46,46,28209.2,46_1_U,2021-07-31 06:15:00,2021-07-31 07:10:00,1,55,30.8,2021-07-31 06:00:00
900,12703,46,46,28209.2,46_1_U,2021-07-31 08:55:00,2021-07-31 09:55:00,1,60,28.2,2021-07-31 08:00:00
901,12703,46,46,28209.2,46_1_U,2021-07-31 11:45:00,2021-07-31 12:45:00,1,60,28.2,2021-07-31 11:00:00
902,12703,46,46,28209.2,46_1_U,2021-07-31 14:35:00,2021-07-31 15:35:00,1,60,28.2,2021-07-31 14:00:00
903,12703,46,46,28209.2,46_1_U,2021-07-31 17:05:00,2021-07-31 18:00:00,1,55,30.8,2021-07-31 17:00:00
904,12703,46,46,28209.2,46_1_U,2021-07-31 20:00:00,2021-07-31 20:45:00,1,45,37.6,2021-07-31 20:00:00
907,12703,46,46,28209.2,46_1_U,2021-08-02 00:55:00,2021-08-02 01:40:00,1,45,37.6,2021-08-02 00:00:00
908,12703,46,46,28209.2,46_1_U,2021-08-02 11:30:00,2021-08-02 12:25:00,1,55,30.8,2021-08-02 11:00:00
909,12703,46,46,28209.2,46_1_U,2021-08-02 14:00:00,2021-08-02 14:55:00,1,55,30.8,2021-08-02 14:00:00
912,12703,46,46,28209.2,46_1_U,2021-08-04 03:05:00,2021-08-04 04:05:00,1,60,28.2,2021-08-04 03:00:00
913,12703,46,46,28209.2,46_1_U,2021-08-04 05:55:00,2021-08-04 06:55:00,1,60,28.2,2021-08-04 05:00:00
914,12703,46,46,28209.2,46_1_U,2021-08-04 08:40:00,2021-08-04 09:40:00,1,60,28.2,2021-08-04 08:00:00
915,12703,46,46,28209.2,46_1_U,2021-08-04 12:05:00,2021-08-04 13:10:00,1,65,26.0,2021-08-04 12:00:00
916,12703,46,46,28209.2,46_1_U,2021-08-04 14:20:00,2021-08-04 15:20:00,1,60,28.2,2021-08-04 14:00:00
917,12703,46,46,28209.2,46_1_U,2021-08-05 02:35:00,2021-08-05 03:35:00,1,60,28.2,2021-08-05 02:00:00
919,12703,46,46,28209.2,46_1_U,2021-08-05 11:30:00,2021-08-05 12:30:00,1,60,28.2,2021-08-05 11:00:00
920,12703,46,46,28209.2,46_1_U,2021-08-05 14:00:00,2021-08-05 15:00:00,1,60,28.2,2021-08-05 14:00:00
921,12703,46,46,28209.2,46_1_U,2021-08-05 16:50:00,2021-08-05 18:20:00,1,90,18.8,2021-08-05 16:00:00
922,12703,46,46,28209.2,46_1_U,2021-08-06 03:45:00,2021-08-06 04:50:00,1,65,26.0,2021-08-06 03:00:00
923,12703,46,46,28209.2,46_1_U,2021-08-06 06:25:00,2021-08-06 07:30:00,1,65,26.0,2021-08-06 06:00:00
924,12703,46,46,28209.2,46_1_U,2021-08-06 08:55:00,2021-08-06 10:15:00,1,80,21.2,2021-08-06 08:00:00
925,12703,46,46,28209.2,46_1_U,2021-08-06 12:00:00,2021-08-06 13:05:00,1,65,26.0,2021-08-06 12:00:00
926,12703,46,46,28209.2,46_1_U,2021-08-06 14:50:00,2021-08-06 15:50:00,1,60,28.2,2021-08-06 14:00:00
927,12703,46,46,28209.2,46_1_U,2021-08-06 17:40:00,2021-08-06 18:35:00,1,55,30.8,2021-08-06 17:00:00
928,12703,46,46,28209.2,46_1_U,2021-08-09 01:45:00,2021-08-09 02:25:00,1,40,42.3,2021-08-09 01:00:00
929,12703,46,46,28209.2,46_1_U,2021-08-09 04:25:00,2021-08-09 05:20:00,1,55,30.8,2021-08-09 04:00:00
930,12703,46,46,28209.2,46_1_U,2021-08-09 09:50:00,2021-08-09 10:45:00,1,55,30.8,2021-08-09 09:00:00
931,12703,46,46,28209.2,46_1_U,2021-08-09 17:20:00,2021-08-09 18:10:00,1,50,33.9,2021-08-09 17:00:00
932,12703,46,46,28209.2,46_1_U,2021-08-10 02:05:00,2021-08-10 03:15:00,1,70,24.2,2021-08-10 02:00:00
940,12703,51A,51A,23116.3,51A_0_U,2021-07-15 11:45:00,2021-07-15 12:35:00,1,50,27.7,2021-07-15 11:00:00
941,12703,51A,51A,23116.3,51A_0_U,2021-07-15 14:15:00,2021-07-15 15:05:00,1,50,27.7,2021-07-15 14:00:00
942,12703,51A,51A,23116.3,51A_0_U,2021-07-15 16:05:00,2021-07-15 16:50:00,1,45,30.8,2021-07-15 16:00:00
943,12703,51A,51A,23064.8,51A_1_U,2021-07-15 12:50:00,2021-07-15 13:30:00,1,40,34.6,2021-07-15 12:00:00
944,12703,51A,51A,23064.8,51A_1_U,2021-07-15 15:10:00,2021-07-15 15:50:00,1,40,34.6,2021-07-15 15:00:00
948,12704,10,10,38642.1,10_0_U,2021-07-20 04:25:00,2021-07-20 05:25:00,1,60,38.6,2021-07-20 04:00:00
949,12704,10,10,39051.4,10_1_U,2021-07-20 06:00:00,2021-07-20 07:05:00,1,65,36.0,2021-07-20 06:00:00
954,12704,13,13,24891.4,13_0_U,2021-07-19 03:45:00,2021-07-19 04:20:00,1,35,42.7,2021-07-19 03:00:00
955,12704,13,13,24891.4,13_0_U,2021-07-19 05:25:00,2021-07-19 06:00:00,1,35,42.7,2021-07-19 05:00:00
957,12704,13,13,24853.9,13_1_U,2021-07-19 04:30:00,2021-07-19 05:05:00,1,35,42.6,2021-07-19 04:00:00
958,12704,13,13,24853.9,13_1_U,2021-07-19 06:15:00,2021-07-19 06:50:00,1,35,42.6,2021-07-19 06:00:00
959,12704,13,13,24853.9,13_1_U,2021-08-13 05:15:00,2021-08-13 05:55:00,1,40,37.3,2021-08-13 05:00:00
1037,12704,31,31,24136.4,31_0_U,2021-08-02 03:00:00,2021-08-02 04:00:00,1,60,24.1,2021-08-02 03:00:00
1040,12704,31,31,24136.4,31_0_U,2021-08-04 03:20:00,2021-08-04 04:05:00,1,45,32.2,2021-08-04 03:00:00
1052,12704,31,31,23718.4,31_1_U,2021-07-16 02:55:00,2021-07-16 03:40:00,1,45,31.6,2021-07-16 02:00:00
1058,12704,31,31,23718.4,31_1_U,2021-07-21 02:20:00,2021-07-21 02:50:00,1,30,47.4,2021-07-21 02:00:00
1059,12704,31,31,23718.4,31_1_U,2021-07-21 04:20:00,2021-07-21 05:00:00,1,40,35.6,2021-07-21 04:00:00
1070,12704,31,31,23718.4,31_1_U,2021-08-02 02:15:00,2021-08-02 02:55:00,1,40,35.6,2021-08-02 02:00:00
1071,12704,31,31,23718.4,31_1_U,2021-08-02 04:20:00,2021-08-02 05:00:00,1,40,35.6,2021-08-02 04:00:00
1072,12704,31,31,23718.4,31_1_U,2021-08-04 02:35:00,2021-08-04 03:20:00,1,45,31.6,2021-08-04 02:00:00
1073,12704,31,31,23718.4,31_1_U,2021-08-04 04:40:00,2021-08-04 05:20:00,1,40,35.6,2021-08-04 04:00:00
1086,12704,31,31,23718.4,31_1_U,2021-08-13 03:15:00,2021-08-13 04:15:00,1,60,23.7,2021-08-13 03:00:00
1088,12704,35A,35A,26150.9,35A_0_U,2021-07-15 02:05:00,2021-07-15 02:55:00,1,50,31.4,2021-07-15 02:00:00
1090,12704,35A,35A,26150.9,35A_0_U,2021-07-22 02:05:00,2021-07-22 03:15:00,1,70,22.4,2021-07-22 02:00:00
1091,12704,35A,35A,26150.9,35A_0_U,2021-07-22 04:25:00,2021-07-22 05:30:00,1,65,24.1,2021-07-22 04:00:00
1092,12704,35A,35A,26150.9,35A_0_U,2021-07-22 07:10:00,2021-07-22 08:10:00,1,60,26.2,2021-07-22 07:00:00
1093,12704,35A,35A,26150.9,35A_0_U,2021-07-22 09:50:00,2021-07-22 10:55:00,1,65,24.1,2021-07-22 09:00:00
1094,12704,35A,35A,26150.9,35A_0_U,2021-07-22 14:40:00,2021-07-22 16:05:00,1,85,18.5,2021-07-22 14:00:00
1095,12704,35A,35A,26150.9,35A_0_U,2021-07-22 17:45:00,2021-07-22 18:45:00,1,60,26.2,2021-07-22 17:00:00
1096,12704,35A,35A,26150.9,35A_0_U,2021-07-22 20:15:00,2021-07-22 21:00:00,1,45,34.9,2021-07-22 20:00:00
1097,12704,35A,35A,26150.9,35A_0_U,2021-07-23 02:05:00,2021-07-23 02:55:00,1,50,31.4,2021-07-23 02:00:00
1098,12704,35A,35A,26150.9,35A_0_U,2021-07-28 18:05:00,2021-07-28 19:05:00,1,60,26.2,2021-07-28 18:00:00
1100,12704,35A,35A,26150.9,35A_0_U,2021-08-05 02:05:00,2021-08-05 03:00:00,1,55,28.5,2021-08-05 02:00:00
1101,12704,35A,35A,26150.9,35A_0_U,2021-08-05 04:35:00,2021-08-05 05:40:00,1,65,24.1,2021-08-05 04:00:00
1102,12704,35A,35A,26150.9,35A_0_U,2021-08-05 08:10:00,2021-08-05 08:30:00,1,20,78.5,2021-08-05 08:00:00
1103,12704,35A,35A,26150.9,35A_0_U,2021-08-05 10:15:00,2021-08-05 11:30:00,1,75,20.9,2021-08-05 10:00:00
1104,12704,35A,35A,26150.9,35A_0_U,2021-08-12 02:25:00,2021-08-12 03:25:00,1,60,26.2,2021-08-12 02:00:00
1105,12704,35A,35A,26150.9,35A_0_U,2021-08-12 04:45:00,2021-08-12 05:45:00,1,60,26.2,2021-08-12 04:00:00
1106,12704,35A,35A,26150.9,35A_0_U,2021-08-12 07:25:00,2021-08-12 08:25:00,1,60,26.2,2021-08-12 07:00:00
1107,12704,35A,35A,26150.9,35A_0_U,2021-08-12 10:05:00,2021-08-12 12:35:00,1,150,10.5,2021-08-12 10:00:00
1108,12704,35A,35A,26166.0,35A_1_U,2021-07-13 03:20:00,2021-07-13 04:20:00,1,60,26.2,2021-07-13 03:00:00
1112,12704,35A,35A,26166.0,35A_1_U,2021-07-22 03:20:00,2021-07-22 04:20:00,1,60,26.2,2021-07-22 03:00:00
1114,12704,35A,35A,26166.0,35A_1_U,2021-07-28 16:30:00,2021-07-28 17:30:00,1,60,26.2,2021-07-28 16:00:00
1115,12704,35A,35A,26166.0,35A_1_U,2021-08-05 01:00:00,2021-08-05 01:45:00,1,45,34.9,2021-08-05 01:00:00
1116,12704,35A,35A,26166.0,35A_1_U,2021-08-05 03:20:00,2021-08-05 04:25:00,1,65,24.2,2021-08-05 03:00:00
1117,12704,35A,35A,26166.0,35A_1_U,2021-08-05 05:55:00,2021-08-05 07:05:00,1,70,22.4,2021-08-05 05:00:00
1118,12704,35A,35A,26166.0,35A_1_U,2021-08-05 08:50:00,2021-08-05 10:15:00,1,85,18.5,2021-08-05 08:00:00
1120,12704,35A,35A,26166.0,35A_1_U,2021-08-12 03:35:00,2021-08-12 04:40:00,1,65,24.2,2021-08-12 03:00:00
1121,12704,35A,35A,26166.0,35A_1_U,2021-08-12 06:10:00,2021-08-12 07:10:00,1,60,26.2,2021-08-12 06:00:00
1137,12704,40A,40A,19873.2,40A_0_U,2021-07-16 16:10:00,2021-07-16 16:50:00,1,40,29.8,2021-07-16 16:00:00
1138,12704,40A,40A,19873.2,40A_0_U,2021-07-16 20:20:00,2021-07-16 20:55:00,1,35,34.1,2021-07-16 20:00:00
1140,12704,40A,40A,19873.2,40A_0_U,2021-07-19 16:05:00,2021-07-19 16:45:00,1,40,29.8,2021-07-19 16:00:00
1158,12704,40A,40A,19873.2,40A_0_U,2021-07-29 12:15:00,2021-07-29 12:55:00,1,40,29.8,2021-07-29 12:00:00
1159,12704,40A,40A,19873.2,40A_0_U,2021-07-29 13:55:00,2021-07-29 14:35:00,1,40,29.8,2021-07-29 13:00:00
1160,12704,40A,40A,19873.2,40A_0_U,2021-07-29 15:45:00,2021-07-29 16:30:00,1,45,26.5,2021-07-29 15:00:00
1161,12704,40A,40A,19873.2,40A_0_U,2021-08-02 12:35:00,2021-08-02 13:15:00,1,40,29.8,2021-08-02 12:00:00
1175,12704,40A,40A,19873.2,40A_0_U,2021-08-10 12:35:00,2021-08-10 13:10:00,1,35,34.1,2021-08-10 12:00:00
1176,12704,40A,40A,19873.2,40A_0_U,2021-08-10 14:05:00,2021-08-10 14:50:00,1,45,26.5,2021-08-10 14:00:00
1178,12704,40A,40A,19873.2,40A_0_U,2021-08-11 15:10:00,2021-08-11 16:00:00,1,50,23.8,2021-08-11 15:00:00
1183,12704,40A,40A,19873.2,40A_0_U,2021-08-12 13:50:00,2021-08-12 14:35:00,1,45,26.5,2021-08-12 13:00:00
1184,12704,40A,40A,19873.2,40A_0_U,2021-08-12 15:35:00,2021-08-12 16:25:00,1,50,23.8,2021-08-12 15:00:00
1187,12704,40A,40A,19445.9,40A_1_U,2021-07-16 14:15:00,2021-07-16 15:00:00,1,45,25.9,2021-07-16 14:00:00
1190,12704,40A,40A,19445.9,40A_1_U,2021-07-19 14:55:00,2021-07-19 15:40:00,1,45,25.9,2021-07-19 14:00:00
1203,12704,40A,40A,19445.9,40A_1_U,2021-07-29 13:05:00,2021-07-29 13:40:00,1,35,33.3,2021-07-29 13:00:00
1204,12704,40A,40A,19445.9,40A_1_U,2021-07-29 14:45:00,2021-07-29 15:35:00,1,50,23.3,2021-07-29 14:00:00
1224,12704,40A,40A,19445.9,40A_1_U,2021-08-10 13:20:00,2021-08-10 14:00:00,1,40,29.2,2021-08-10 13:00:00
1225,12704,40A,40A,19445.9,40A_1_U,2021-08-10 14:55:00,2021-08-10 15:45:00,1,50,23.3,2021-08-10 14:00:00
1230,12704,40A,40A,19445.9,40A_1_U,2021-08-12 12:45:00,2021-08-12 13:20:00,1,35,33.3,2021-08-12 12:00:00
1231,12704,40A,40A,19445.9,40A_1_U,2021-08-12 14:50:00,2021-08-12 15:30:00,1,40,29.2,2021-08-12 14:00:00
1233,12704,41,41,19498.7,41_0_U,2021-07-28 05:35:00,2021-07-28 06:30:00,1,55,21.3,2021-07-28 05:00:00
1234,12704,41,41,19498.7,41_0_U,2021-07-28 09:35:00,2021-07-28 10:20:00,1,45,26.0,2021-07-28 09:00:00
1235,12704,41,41,19498.7,41_0_U,2021-07-28 11:10:00,2021-07-28 12:15:00,1,65,18.0,2021-07-28 11:00:00
1237,12704,41,41,19498.7,41_0_U,2021-07-30 05:35:00,2021-07-30 06:10:00,1,35,33.4,2021-07-30 05:00:00
1238,12704,41,41,19498.7,41_0_U,2021-07-30 09:15:00,2021-07-30 09:55:00,1,40,29.2,2021-07-30 09:00:00
1239,12704,41,41,19498.7,41_0_U,2021-07-30 11:20:00,2021-07-30 11:55:00,1,35,33.4,2021-07-30 11:00:00
1240,12704,41,41,19498.7,41_0_U,2021-07-30 13:25:00,2021-07-30 14:05:00,1,40,29.2,2021-07-30 13:00:00
1241,12704,41,41,19498.7,41_0_U,2021-07-30 15:05:00,2021-07-30 15:50:00,1,45,26.0,2021-07-30 15:00:00
1244,12704,41,41,19498.7,41_0_U,2021-08-03 06:05:00,2021-08-03 06:45:00,1,40,29.2,2021-08-03 06:00:00
1246,12704,41,41,19498.7,41_0_U,2021-08-03 13:55:00,2021-08-03 14:45:00,1,50,23.4,2021-08-03 13:00:00
1249,12704,41,41,19776.8,41_1_U,2021-07-28 05:00:00,2021-07-28 05:35:00,1,35,33.9,2021-07-28 05:00:00
1250,12704,41,41,19776.8,41_1_U,2021-07-28 08:50:00,2021-07-28 09:35:00,1,45,26.4,2021-07-28 08:00:00
1251,12704,41,41,19776.8,41_1_U,2021-07-28 10:35:00,2021-07-28 11:10:00,1,35,33.9,2021-07-28 10:00:00
1252,12704,41,41,19776.8,41_1_U,2021-07-28 12:35:00,2021-07-28 13:15:00,1,40,29.7,2021-07-28 12:00:00
1253,12704,41,41,19776.8,41_1_U,2021-07-28 14:35:00,2021-07-28 15:20:00,1,45,26.4,2021-07-28 14:00:00
1256,12704,41,41,19776.8,41_1_U,2021-07-30 10:25:00,2021-07-30 11:00:00,1,35,33.9,2021-07-30 10:00:00
1257,12704,41,41,19776.8,41_1_U,2021-07-30 12:20:00,2021-07-30 13:00:00,1,40,29.7,2021-07-30 12:00:00
1258,12704,41,41,19776.8,41_1_U,2021-07-30 14:20:00,2021-07-30 15:00:00,1,40,29.7,2021-07-30 14:00:00
1259,12704,41,41,19776.8,41_1_U,2021-07-30 16:25:00,2021-07-30 17:05:00,1,40,29.7,2021-07-30 16:00:00
1261,12704,41,41,19776.8,41_1_U,2021-08-03 05:10:00,2021-08-03 05:55:00,1,45,26.4,2021-08-03 05:00:00
1262,12704,41,41,19776.8,41_1_U,2021-08-03 08:55:00,2021-08-03 09:40:00,1,45,26.4,2021-08-03 08:00:00
1263,12704,41,41,19776.8,41_1_U,2021-08-03 12:55:00,2021-08-03 13:35:00,1,40,29.7,2021-08-03 12:00:00
1264,12704,41,41,19776.8,41_1_U,2021-08-03 14:55:00,2021-08-03 15:40:00,1,45,26.4,2021-08-03 14:00:00
1265,12704,42A,42A,21270.2,42A_0_U,2021-07-13 07:35:00,2021-07-13 08:25:00,1,50,25.5,2021-07-13 07:00:00
1266,12704,42A,42A,21270.2,42A_0_U,2021-07-13 11:20:00,2021-07-13 12:30:00,1,70,18.2,2021-07-13 11:00:00
